Mã trường,Trường,Loại trường,Tỉnh/TP,Mã ngành,Ngành,Trình độ,Tên chương trình,Loại CT,Ngôn ngữ,Số năm,Năm TS,Chỉ tiêu,Phương thức,Học phí,Mã nhóm,Nhóm ngành
QSA,Đại học An Giang - ĐHQG TP.HCM,Công lập,An Giang,7850101,Quản lý tài nguyên và môi trường,Đại học chính quy,Quản lý tài nguyên và môi trường,Chương trình đại trà,Tiếng Việt,4,2024,40,Xét điểm thi THPT; Xét học bạ; Xét ĐGNL; Tuyển thẳng & ƯTXT; Xét chứng chỉ quốc tế,15.000.000 đ/năm,AGR,"Nông, lâm, thủy sản và môi trường"
QSA,Đại học An Giang - ĐHQG TP.HCM,Công lập,An Giang,7640101,Thú y,Đại học chính quy,Thú y,Chương trình đại trà,Tiếng Việt,4,2024,50,Xét điểm thi THPT; Xét học bạ; Xét ĐGNL; Tuyển thẳng & ƯTXT; Xét chứng chỉ quốc tế,16.400.000 đ/năm,AGR,"Nông, lâm, thủy sản và môi trường"
DDQ,Đại học Kinh tế - Đại học Đà Nẵng,Công lập,Đà Nẵng,7340101,Quản trị kinh doanh,Đại học chính quy,Quản trị kinh doanh,Chương trình đại trà,Tiếng Việt,4,2024,400,Xét tuyển thẳng; Xét thành tích học tập và năng lực ngoại ngữ; Xét học bạ; Xét ĐGNL; Xét điểm thi THPT,25.500.000 đ/năm,ECO,Kinh doanh và quản lý
DDQ,Đại học Kinh tế - Đại học Đà Nẵng,Công lập,Đà Nẵng,7340115,Marketing,Đại học chính quy,Marketing,Chương trình đại trà,Tiếng Việt,4,2024,170,Xét tuyển thẳng; Xét thành tích học tập và năng lực ngoại ngữ; Xét học bạ; Xét ĐGNL; Xét điểm thi THPT,25.500.000 đ/năm,ECO,Kinh doanh và quản lý
DDQ,Đại học Kinh tế - Đại học Đà Nẵng,Công lập,Đà Nẵng,7340120,Kinh doanh quốc tế,Đại học chính quy,Kinh doanh quốc tế,Chương trình đại trà,Tiếng Việt,4,2024,260,Xét tuyển thẳng; Xét thành tích học tập và năng lực ngoại ngữ; Xét học bạ; Xét ĐGNL; Xét điểm thi THPT,25.500.000 đ/năm,ECO,Kinh doanh và quản lý
DDQ,Đại học Kinh tế - Đại học Đà Nẵng,Công lập,Đà Nẵng,7340121,Kinh doanh thương mại,Đại học chính quy,Kinh doanh thương mại,Chương trình đại trà,Tiếng Việt,4,2024,145,Xét tuyển thẳng; Xét thành tích học tập và năng lực ngoại ngữ; Xét học bạ; Xét ĐGNL; Xét điểm thi THPT,25.500.000 đ/năm,ECO,Kinh doanh và quản lý
DDQ,Đại học Kinh tế - Đại học Đà Nẵng,Công lập,Đà Nẵng,7340122,Thương mại điện tử,Đại học chính quy,Thương mại điện tử,Chương trình đại trà,Tiếng Việt,4,2024,145,Xét tuyển thẳng; Xét thành tích học tập và năng lực ngoại ngữ; Xét học bạ; Xét ĐGNL; Xét điểm thi THPT,25.500.000 đ/năm,ECO,Kinh doanh và quản lý
DDQ,Đại học Kinh tế - Đại học Đà Nẵng,Công lập,Đà Nẵng,7340201,Tài chính - Ngân hàng,Đại học chính quy,Tài chính - Ngân hàng,Chương trình đại trà,Tiếng Việt,4,2024,270,Xét tuyển thẳng; Xét thành tích học tập và năng lực ngoại ngữ; Xét học bạ; Xét ĐGNL; Xét điểm thi THPT,25.500.000 đ/năm,ECO,Kinh doanh và quản lý
DDQ,Đại học Kinh tế - Đại học Đà Nẵng,Công lập,Đà Nẵng,7340301,Kế toán,Đại học chính quy,Kế toán,Chương trình đại trà,Tiếng Việt,4,2024,270,Xét tuyển thẳng; Xét thành tích học tập và năng lực ngoại ngữ; Xét học bạ; Xét ĐGNL; Xét điểm thi THPT,25.500.000 đ/năm,ECO,Kinh doanh và quản lý
DDQ,Đại học Kinh tế - Đại học Đà Nẵng,Công lập,Đà Nẵng,7340302,Kiểm toán,Đại học chính quy,Kiểm toán,Chương trình đại trà,Tiếng Việt,4,2024,145,Xét tuyển thẳng; Xét thành tích học tập và năng lực ngoại ngữ; Xét học bạ; Xét ĐGNL; Xét điểm thi THPT,25.500.000 đ/năm,ECO,Kinh doanh và quản lý
DDQ,Đại học Kinh tế - Đại học Đà Nẵng,Công lập,Đà Nẵng,7340404,Quản trị nhân lực,Đại học chính quy,Quản trị nhân lực,Chương trình đại trà,Tiếng Việt,4,2024,80,Xét tuyển thẳng; Xét thành tích học tập và năng lực ngoại ngữ; Xét học bạ; Xét ĐGNL; Xét điểm thi THPT,22.500.000 đ/năm,ECO,Kinh doanh và quản lý
DDQ,Đại học Kinh tế - Đại học Đà Nẵng,Công lập,Đà Nẵng,7340405,Hệ thống thông tin quản lý,Đại học chính quy,Hệ thống thông tin quản lý,Chương trình đại trà,Tiếng Việt,4,2024,260,Xét tuyển thẳng; Xét thành tích học tập và năng lực ngoại ngữ; Xét học bạ; Xét ĐGNL; Xét điểm thi THPT,25.500.000 đ/năm,ECO,Kinh doanh và quản lý
DDQ,Đại học Kinh tế - Đại học Đà Nẵng,Công lập,Đà Nẵng,7340205,Công nghệ tài chính,Đại học chính quy,Công nghệ tài chính,Chương trình đại trà,Tiếng Việt,4,2024,110,Xét tuyển thẳng; Xét thành tích học tập và năng lực ngoại ngữ; Xét học bạ; Xét ĐGNL; Xét điểm thi THPT,22.500.000 đ/năm,ECO,Kinh doanh và quản lý
DDQ,Đại học Kinh tế - Đại học Đà Nẵng,Công lập,Đà Nẵng,7380101,Luật,Đại học chính quy,Luật,Chương trình đại trà,Tiếng Việt,4,2024,75,Xét tuyển thẳng; Xét thành tích học tập và năng lực ngoại ngữ; Xét học bạ; Xét ĐGNL; Xét điểm thi THPT,22.500.000 đ/năm,SOC,Khoa học xã hội
DDQ,Đại học Kinh tế - Đại học Đà Nẵng,Công lập,Đà Nẵng,7380107,Luật kinh tế,Đại học chính quy,Luật kinh tế,Chương trình đại trà,Tiếng Việt,4,2024,120,Xét tuyển thẳng; Xét thành tích học tập và năng lực ngoại ngữ; Xét học bạ; Xét ĐGNL; Xét điểm thi THPT,22.500.000 đ/năm,SOC,Khoa học xã hội
DDQ,Đại học Kinh tế - Đại học Đà Nẵng,Công lập,Đà Nẵng,7460108,Khoa học dữ liệu,Đại học chính quy,Khoa học dữ liệu,Chương trình đại trà,Tiếng Việt,4,2024,85,Xét tuyển thẳng; Xét thành tích học tập và năng lực ngoại ngữ; Xét học bạ; Xét ĐGNL; Xét điểm thi THPT,22.500.000 đ/năm,IT,Máy tính và công nghệ thông tin
DDQ,Đại học Kinh tế - Đại học Đà Nẵng,Công lập,Đà Nẵng,7310101,Kinh tế,Đại học chính quy,Kinh tế,Chương trình đại trà,Tiếng Việt,4,2024,220,Xét tuyển thẳng; Xét thành tích học tập và năng lực ngoại ngữ; Xét học bạ; Xét ĐGNL; Xét điểm thi THPT,22.500.000 đ/năm,SOC,Khoa học xã hội
DDQ,Đại học Kinh tế - Đại học Đà Nẵng,Công lập,Đà Nẵng,7310107,Thống kê kinh tế,Đại học chính quy,Thống kê kinh tế,Chương trình đại trà,Tiếng Việt,4,2024,50,Xét tuyển thẳng; Xét thành tích học tập và năng lực ngoại ngữ; Xét học bạ; Xét ĐGNL; Xét điểm thi THPT,22.500.000 đ/năm,SOC,Khoa học xã hội
DDQ,Đại học Kinh tế - Đại học Đà Nẵng,Công lập,Đà Nẵng,7310205,Quản lý nhà nước,Đại học chính quy,Quản lý nhà nước,Chương trình đại trà,Tiếng Việt,4,2024,85,Xét tuyển thẳng; Xét thành tích học tập và năng lực ngoại ngữ; Xét học bạ; Xét ĐGNL; Xét điểm thi THPT,22.500.000 đ/năm,SOC,Khoa học xã hội
DDQ,Đại học Kinh tế - Đại học Đà Nẵng,Công lập,Đà Nẵng,7810103,Quản trị dịch vụ du lịch và lữ hành,Đại học chính quy,Quản trị dịch vụ du lịch và lữ hành,Chương trình đại trà,Tiếng Việt,4,2024,260,Xét tuyển thẳng; Xét thành tích học tập và năng lực ngoại ngữ; Xét học bạ; Xét ĐGNL; Xét điểm thi THPT,22.500.000 đ/năm,ECO,Kinh doanh và quản lý
DDQ,Đại học Kinh tế - Đại học Đà Nẵng,Công lập,Đà Nẵng,7810201,Quản trị khách sạn,Đại học chính quy,Quản trị khách sạn,Chương trình đại trà,Tiếng Việt,4,2024,150,Xét tuyển thẳng; Xét thành tích học tập và năng lực ngoại ngữ; Xét học bạ; Xét ĐGNL; Xét điểm thi THPT,25.500.000 đ/năm,ECO,Kinh doanh và quản lý
DDQ,Đại học Kinh tế - Đại học Đà Nẵng,Công lập,Đà Nẵng,7340120QT,Kinh doanh quốc tế,Đại học chính quy,Chương trình cử nhân chính quy quốc tế,Chương trình liên kết quốc tế,Tiếng Anh,4,2024,100,Xét tuyển thẳng; Xét thành tích học tập và năng lực ngoại ngữ; Xét học bạ; Xét ĐGNL; Xét điểm thi THPT,50.000.000 đ/năm,ECO,Kinh doanh và quản lý
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7320101,Báo chí,Đại học chính quy,Báo chí,Chương trình chuẩn,Tiếng Việt,4,2024,160,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng chỉ ngoại ngữ kết hợp THPT; Xét điểm thi THPT,30.000.000 đ/năm,SOC,Khoa học xã hội
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7310201,Chính trị học,Đại học chính quy,Chính trị học,Chương trình chuẩn,Tiếng Việt,4,2024,60,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,15.000.000 đ/năm,SOC,Khoa học xã hội
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7760101,Công tác xã hội,Đại học chính quy,Công tác xã hội,Chương trình chuẩn,Tiếng Việt,4,2024,65,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,15.000.000 đ/năm,SOC,Khoa học xã hội
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7310620,Đông Nam Á học,Đại học chính quy,Đông Nam Á học,Chương trình chuẩn,Tiếng Việt,4,2024,50,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,15.000.000 đ/năm,SOC,Khoa học xã hội
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7310608,Đông phương học,Đại học chính quy,Đông phương học,Chương trình chuẩn,Tiếng Việt,4,2024,100,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,25.000.000 đ/năm,SOC,Khoa học xã hội
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7310614,Hàn Quốc học,Đại học chính quy,Hàn Quốc học,Chương trình chuẩn,Tiếng Việt,4,2024,60,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,15.000.000 đ/năm,SOC,Khoa học xã hội
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7220104,Hán Nôm,Đại học chính quy,Hán Nôm,Chương trình chuẩn,Tiếng Việt,4,2024,30,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,15.000.000 đ/năm,SOC,Khoa học xã hội
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7340401,Khoa học quản lý,Đại học chính quy,Khoa học quản lý,Chương trình chuẩn,Tiếng Việt,4,2024,120,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,25.000.000 đ/năm,ECO,Kinh doanh và quản lý
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7229010,Lịch sử,Đại học chính quy,Lịch sử,Chương trình chuẩn,Tiếng Việt,4,2024,80,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,15.000.000 đ/năm,SOC,Khoa học xã hội
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7320303,Lưu trữ học,Đại học chính quy,Lưu trữ học,Chương trình chuẩn,Tiếng Việt,4,2024,50,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,15.000.000 đ/năm,SOC,Khoa học xã hội
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7229020,Ngôn ngữ học,Đại học chính quy,Ngôn ngữ học,Chương trình chuẩn,Tiếng Việt,4,2024,80,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,15.000.000 đ/năm,SOC,Khoa học xã hội
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7310302,Nhân học,Đại học chính quy,Nhân học,Chương trình chuẩn,Tiếng Việt,4,2024,60,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,15.000.000 đ/năm,SOC,Khoa học xã hội
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7310613,Nhật Bản học,Đại học chính quy,Nhật Bản học,Chương trình chuẩn,Tiếng Việt,4,2024,50,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,15.000.000 đ/năm,SOC,Khoa học xã hội
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7320108,Quan hệ công chúng,Đại học chính quy,Quan hệ công chúng,Chương trình chuẩn,Tiếng Việt,4,2024,110,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,30.000.000 đ/năm,SOC,Khoa học xã hội
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7320205,Quản lý thông tin,Đại học chính quy,Quản lý thông tin,Chương trình chuẩn,Tiếng Việt,4,2024,100,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,25.000.000 đ/năm,SOC,Khoa học xã hội
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,Đại học chính quy,Quản trị dịch vụ du lịch và lữ hành,Chương trình chuẩn,Tiếng Việt,4,2024,120,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,30.000.000 đ/năm,ECO,Kinh doanh và quản lý
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7810201,Quản trị khách sạn,Đại học chính quy,Quản trị khách sạn,Chương trình chuẩn,Tiếng Việt,4,2024,100,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,30.000.000 đ/năm,ECO,Kinh doanh và quản lý
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7340406,Quản trị văn phòng,Đại học chính quy,Quản trị văn phòng,Chương trình chuẩn,Tiếng Việt,4,2024,90,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,25.000.000 đ/năm,ECO,Kinh doanh và quản lý
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7310601,Quốc tế học,Đại học chính quy,Quốc tế học,Chương trình chuẩn,Tiếng Việt,4,2024,150,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,30.000.000 đ/năm,SOC,Khoa học xã hội
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7310401,Tâm lý học,Đại học chính quy,Tâm lý học,Chương trình chuẩn,Tiếng Việt,4,2024,160,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,30.000.000 đ/năm,SOC,Khoa học xã hội
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7320201,Thông tin - Thư viện,Đại học chính quy,Thông tin - Thư viện,Chương trình chuẩn,Tiếng Việt,4,2024,50,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,15.000.000 đ/năm,SOC,Khoa học xã hội
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7229009,Tôn giáo học,Đại học chính quy,Tôn giáo học,Chương trình chuẩn,Tiếng Việt,4,2024,60,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,15.000.000 đ/năm,SOC,Khoa học xã hội
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7229001,Triết học,Đại học chính quy,Triết học,Chương trình chuẩn,Tiếng Việt,4,2024,50,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,15.000.000 đ/năm,SOC,Khoa học xã hội
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7229040,Văn hóa học,Đại học chính quy,Văn hóa học,Chương trình chuẩn,Tiếng Việt,4,2024,55,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,15.000.000 đ/năm,SOC,Khoa học xã hội
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7229030,Văn học,Đại học chính quy,Văn học,Chương trình chuẩn,Tiếng Việt,4,2024,100,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,25.000.000 đ/năm,SOC,Khoa học xã hội
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7310630,Việt Nam học,Đại học chính quy,Việt Nam học,Chương trình chuẩn,Tiếng Việt,4,2024,70,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,15.000.000 đ/năm,SOC,Khoa học xã hội
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,7310301,Xã hội học,Đại học chính quy,Xã hội học,Chương trình chuẩn,Tiếng Việt,4,2024,70,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,15.000.000 đ/năm,SOC,Khoa học xã hội
QHX,Đại học Khoa học Xã hội và Nhân văn - ĐHQG Hà Nội,Công lập,Hà Nội,72290a1,Điện ảnh và Nghệ thuật đại chúng,Đại học chính quy,Điện ảnh và Nghệ thuật đại chúng,Chương trình chuẩn,Tiếng Việt,4,2024,50,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng ngoại ngữ kết hợp THPT; Xét điểm thi THPT,15.000.000 đ/năm,ART,Nghệ thuật
DQN,Đại học Quy Nhơn,Công lập,Bình Định,7140114,Quản lý Giáo dục,Đại học chính quy,Quản lý Giáo dục,Chương trình đại trà,Tiếng Việt,4,2024,50,Xét điểm thi THPT; Xét học bạ; Xét tuyển thẳng & ƯTXT; Xét ĐGNL (ĐH Sư phạm HN),Miễn học phí,EDU,Khoa học giáo dục
DQN,Đại học Quy Nhơn,Công lập,Bình Định,7140201,Giáo dục mầm non,Đại học chính quy,Giáo dục mầm non,Chương trình đại trà,Tiếng Việt,4,2024,150,Kết hợp kết quả thi THPT với điểm thi năng khiếu; Kết hợp học bạ với điểm thi năng khiếu,Miễn học phí,EDU,Khoa học giáo dục
DQN,Đại học Quy Nhơn,Công lập,Bình Định,7140202,Giáo dục Tiểu học,Đại học chính quy,Giáo dục Tiểu học,Chương trình đại trà,Tiếng Việt,4,2024,244,Xét điểm thi THPT; Xét học bạ; Xét tuyển thẳng & ƯTXT; Xét ĐGNL (ĐH Sư phạm HN),Miễn học phí,EDU,Khoa học giáo dục
DQN,Đại học Quy Nhơn,Công lập,Bình Định,7140205,Giáo dục chính trị,Đại học chính quy,Giáo dục chính trị,Chương trình đại trà,Tiếng Việt,4,2024,61,Xét điểm thi THPT; Xét học bạ; Xét tuyển thẳng & ƯTXT; Xét ĐGNL (ĐH Sư phạm HN),Miễn học phí,EDU,Khoa học giáo dục
DQN,Đại học Quy Nhơn,Công lập,Bình Định,7140206,Giáo dục thể chất,Đại học chính quy,Giáo dục thể chất,Chương trình đại trà,Tiếng Việt,4,2024,122,Kết hợp kết quả thi THPT với điểm thi năng khiếu; Kết hợp học bạ với điểm thi năng khiếu,Miễn học phí,EDU,Khoa học giáo dục
DQN,Đại học Quy Nhơn,Công lập,Bình Định,7140209,Sư phạm Toán học,Đại học chính quy,Sư phạm Toán học,Chương trình đại trà,Tiếng Việt,4,2024,60,Xét điểm thi THPT; Xét học bạ; Xét tuyển thẳng & ƯTXT; Xét ĐGNL (ĐH Sư phạm HN),Miễn học phí,EDU,Khoa học giáo dục
DQN,Đại học Quy Nhơn,Công lập,Bình Định,7140210,Sư phạm Tin học,Đại học chính quy,Sư phạm Tin học,Chương trình đại trà,Tiếng Việt,4,2024,100,Xét điểm thi THPT; Xét học bạ; Xét tuyển thẳng & ƯTXT; Xét ĐGNL (ĐH Sư phạm HN),Miễn học phí,EDU,Khoa học giáo dục
DQN,Đại học Quy Nhơn,Công lập,Bình Định,7140211,Sư phạm Vật lý,Đại học chính quy,Sư phạm Vật lý,Chương trình đại trà,Tiếng Việt,4,2024,109,Xét điểm thi THPT; Xét học bạ; Xét tuyển thẳng & ƯTXT; Xét ĐGNL (ĐH Sư phạm HN),Miễn học phí,EDU,Khoa học giáo dục
DQN,Đại học Quy Nhơn,Công lập,Bình Định,7140212,Sư phạm Hoá học,Đại học chính quy,Sư phạm Hoá học,Chương trình đại trà,Tiếng Việt,4,2024,103,Xét điểm thi THPT; Xét học bạ; Xét tuyển thẳng & ƯTXT; Xét ĐGNL (ĐH Sư phạm HN),Miễn học phí,EDU,Khoa học giáo dục
DQN,Đại học Quy Nhơn,Công lập,Bình Định,7140213,Sư phạm Sinh học,Đại học chính quy,Sư phạm Sinh học,Chương trình đại trà,Tiếng Việt,4,2024,148,Xét điểm thi THPT; Xét học bạ; Xét tuyển thẳng & ƯTXT; Xét ĐGNL (ĐH Sư phạm HN),Miễn học phí,EDU,Khoa học giáo dục
DQN,Đại học Quy Nhơn,Công lập,Bình Định,7140217,Sư phạm Ngữ văn,Đại học chính quy,Sư phạm Ngữ văn,Chương trình đại trà,Tiếng Việt,4,2024,83,Xét điểm thi THPT; Xét học bạ; Xét tuyển thẳng & ƯTXT; Xét ĐGNL (ĐH Sư phạm HN),Miễn học phí,EDU,Khoa học giáo dục
DQN,Đại học Quy Nhơn,Công lập,Bình Định,7140218,Sư phạm Lịch sử,Đại học chính quy,Sư phạm Lịch sử,Chương trình đại trà,Tiếng Việt,4,2024,50,Xét điểm thi THPT; Xét học bạ; Xét tuyển thẳng & ƯTXT; Xét ĐGNL (ĐH Sư phạm HN),Miễn học phí,EDU,Khoa học giáo dục
DQN,Đại học Quy Nhơn,Công lập,Bình Định,7140219,Sư phạm Địa lý,Đại học chính quy,Sư phạm Địa lý,Chương trình đại trà,Tiếng Việt,4,2024,50,Xét điểm thi THPT; Xét học bạ; Xét tuyển thẳng & ƯTXT; Xét ĐGNL (ĐH Sư phạm HN),Miễn học phí,EDU,Khoa học giáo dục
DQN,Đại học Quy Nhơn,Công lập,Bình Định,7140231,Sư phạm Tiếng Anh,Đại học chính quy,Sư phạm Tiếng Anh,Chương trình đại trà,Tiếng Anh,4,2024,140,Xét điểm thi THPT; Xét học bạ; Xét tuyển thẳng & ƯTXT; Xét ĐGNL (ĐH Sư phạm HN),Miễn học phí,EDU,Khoa học giáo dục
DQN,Đại học Quy Nhơn,Công lập,Bình Định,7140247,Sư phạm Khoa học tự nhiên,Đại học chính quy,Sư phạm Khoa học tự nhiên,Chương trình đại trà,Tiếng Việt,4,2024,145,Xét điểm thi THPT; Xét học bạ; Xét tuyển thẳng & ƯTXT; Xét ĐGNL (ĐH Sư phạm HN),Miễn học phí,EDU,Khoa học giáo dục
DQN,Đại học Quy Nhơn,Công lập,Bình Định,7140249,Sư phạm Lịch sử - Địa lý,Đại học chính quy,Sư phạm Lịch sử - Địa lý,Chương trình đại trà,Tiếng Việt,4,2024,100,Xét điểm thi THPT; Xét học bạ; Xét tuyển thẳng & ƯTXT; Xét ĐGNL (ĐH Sư phạm HN),Miễn học phí,EDU,Khoa học giáo dục
